"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"PR","2","PRER10A2","2016","<a href=""JavaScript: newWindow = report305b('PRER10A2'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10A2'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO LA PLATA","RIVER","14.3","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER17A1","2016","<a href=""JavaScript: newWindow = report305b('PRER17A1'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO MAMEYES","RIVER","3.3","MILES","STREAM/CREEK/RIVER","RIO GRANDE - LUQUILLO; HUC: 2101000503","-","-","-","Y","Y","Y","-"
"PR","2","PRER26A","2016","<a href=""JavaScript: newWindow = report305b('PRER26A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER26A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO DAGUAO","RIVER","13.8","MILES","STREAM/CREEK/RIVER","CEIBA - NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRER29A1","2016","<a href=""JavaScript: newWindow = report305b('PRER29A1'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO SANTIAGO","RIVER","2.6","MILES","STREAM/CREEK/RIVER","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRNR8B","2016","<a href=""JavaScript: newWindow = report305b('PRNR8B'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR8B'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CIALITO","RIVER","25.8","MILES","STREAM/CREEK/RIVER","BARCELONETA - MANATI; HUC: 2101000202","-","-","-","Y","Y","Y","-"
"PR","2","PRSR59A","2016","<a href=""JavaScript: newWindow = report305b('PRSR59A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR59A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CAÑAS","RIVER","8","MILES","STREAM/CREEK/RIVER","JUANA DIAZ; HUC: 2101000403","-","-","-","Y","Y","Y","-"
"PR","2","PRWR83G","2016","<a href=""JavaScript: newWindow = report305b('PRWR83G'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR83G'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUABA","RIVER","68.1","MILES","STREAM/CREEK/RIVER","AÑASCO; HUC: 2101000302","-","-","-","Y","Y","Y","-"
"PR","2","PRWR95K","2016","<a href=""JavaScript: newWindow = report305b('PRWR95K'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR95K'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUATEMALA","RIVER","20.3","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRVC54A","2016","<a href=""JavaScript: newWindow = report305b('PRVC54A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRVC54A'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Bahia Mosquito","COASTAL","3","MILES","COASTAL","Bahía Mosquito","-","-","-","Y","Y","N","-"
"PR","2","PRWC48","2016","<a href=""JavaScript: newWindow = report305b('PRWC48'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWC48'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Guanajibo to Punta Algarrobo","COASTAL","5.6","MILES","COASTAL","Punta Guanajibo to Punta Algarrobo","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ46A","2016","<a href=""JavaScript: newWindow = report305b('PRSQ46A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSQ46A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA SALADA","STREAM","1.7","MILES","STREAM/CREEK/RIVER","ARROYO - GUAYAMA; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ50A","2016","<a href=""JavaScript: newWindow = report305b('PRSQ50A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSQ50A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA MELANIA","STREAM","7","MILES","STREAM/CREEK/RIVER","GUAYAMA; HUC: 2101000404","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ53A","2016","<a href=""JavaScript: newWindow = report305b('PRSQ53A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSQ53A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA AGUAS VERDES","STREAM","15","MILES","STREAM/CREEK/RIVER","SALINAS; HUC: 2101000404","-","-","-","Y","Y","Y","-"
"PR","2","PRWQ95E","2016","<a href=""JavaScript: newWindow = report305b('PRWQ95E'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWQ95E'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA YAGRUMA","STREAM","20.6","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRSR45A","2016","<a href=""JavaScript: newWindow = report305b('PRSR45A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR45A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO NIGUAS DE ARROYO","RIVER","21","MILES","STREAM/CREEK/RIVER","ARROYO; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRWR77D","2016","<a href=""JavaScript: newWindow = report305b('PRWR77D'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR77D'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO VIEJO","RIVER","21.1","MILES","STREAM/CREEK/RIVER","CABO ROJO - MAYAGUEZ; HUC: 2101000304","-","-","-","Y","Y","Y","-"
"PR","2","PRNR8E1","2016","<a href=""JavaScript: newWindow = report305b('PRNR8E1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR8E1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO OROCOVIS","RIVER","19.8","MILES","STREAM/CREEK/RIVER","BARCELONETA - MANATI; HUC: 2101000202","-","-","-","Y","Y","Y","-"
"PR","2","PRER10I1","2016","<a href=""JavaScript: newWindow = report305b('PRER10I1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10I1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO USABON","RIVER","54.6","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER10I2","2016","<a href=""JavaScript: newWindow = report305b('PRER10I2'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10I2'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO AIBONITO","RIVER","18.7","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER12B","2016","<a href=""JavaScript: newWindow = report305b('PRER12B'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER12B'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUAYNABO","RIVER","50.7","MILES","STREAM/CREEK/RIVER","TOA BAJA; HUC: 2101000506","-","-","-","Y","Y","Y","-"
"PR","2","PRNE3A","2016","<a href=""JavaScript: newWindow = report305b('PRNE3A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNE3A'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","RIO GUAJATACA ESTUARY","ESTUARY",".048","SQUARE MILES","BAY/ESTUARY","ISABELA - QUEBRADILLAS; HUC: 2101000205","-","-","-","Y","Y","N","-"
"PR","2","PRSC35","2016","<a href=""JavaScript: newWindow = report305b('PRSC35'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSC35'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Petrona to Punta de Cabullones","COASTAL","16.19","MILES","COASTAL","Punta Petrona to Punta de Cabullones","-","-","-","Y","Y","Y","-"
"PR","2","PRNE8A","2016","<a href=""JavaScript: newWindow = report305b('PRNE8A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNE8A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GRANDE DE MANATI ESTUARY","ESTUARY",".257594","SQUARE MILES","BAY/ESTUARY","BARCELONETA - MANATI; HUC: 2101000202","-","-","-","Y","Y","Y","-"
"PR","2","PRSC37B","2016","<a href=""JavaScript: newWindow = report305b('PRSC37B'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSC37B'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Cuchara to Cayo Parguera","COASTAL","3.3","MILES","COASTAL","Punta Cuchara to Cayo Parguera","-","-","-","Y","Y","Y","-"
"PR","2","PREE33A","2016","<a href=""JavaScript: newWindow = report305b('PREE33A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE33A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO HUMACAO ESTUARY","ESTUARY",".124","SQUARE MILES","BAY/ESTUARY","HUMACAO; HUC: 2101000501","-","-","-","Y","Y","Y","-"
"PR","2","PREL110A1","2016","<a href=""JavaScript: newWindow = report305b('PREL110A1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREL110A1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE LA PLATA","LAKE","560","ACRES","LAKE/RESERVOIR/POND","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PREL110A1","2016","<a href=""JavaScript: newWindow = report305b('PREL110A1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREL110A1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE LA PLATA","RIVER","15","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRNL28C1","2016","<a href=""JavaScript: newWindow = report305b('PRNL28C1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNL28C1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE MATRULLAS","LAKE","77","ACRES","LAKE/RESERVOIR/POND","BARCELONETA - MANATI; HUC: 2101000202","-","-","-","Y","Y","Y","-"
"PR","2","PRNL28C1","2016","<a href=""JavaScript: newWindow = report305b('PRNL28C1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNL28C1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE MATRULLAS","RIVER","3","MILES","STREAM/CREEK/RIVER","BARCELONETA - MANATI; HUC: 2101000202","-","-","-","Y","Y","Y","-"
"PR","2","PRNQ2A","2016","<a href=""JavaScript: newWindow = report305b('PRNQ2A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNQ2A'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","QUEBRADA DEL TORO","STREAM","1","MILES","STREAM/CREEK/RIVER","ISABELA; HUC: 2101000205","-","-","-","Y","Y","N","-"
"PR","2","PREC10B","2016","<a href=""JavaScript: newWindow = report305b('PREC10B'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC10B'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Salinas to Rio Bayamón Mouth","COASTAL","2.91","MILES","COASTAL","Punta Salinas to Río Bayamón Mouth","-","-","-","Y","Y","Y","-"
"PR","2","PRNQ6A","2016","<a href=""JavaScript: newWindow = report305b('PRNQ6A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNQ6A'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","QUEBRADA SECA","STREAM","2","MILES","STREAM/CREEK/RIVER","HATILLO - ARECIBO; HUC: 2101000205","-","-","-","Y","Y","N","-"
"PR","2","PRNR7A1","2016","<a href=""JavaScript: newWindow = report305b('PRNR7A1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR7A1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GRANDE DE ARECIBO","RIVER","22.4","MILES","STREAM/CREEK/RIVER","ARECIBO; HUC: 2101000204","-","-","-","Y","Y","Y","-"
"PR","2","PREC17","2016","<a href=""JavaScript: newWindow = report305b('PREC17'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC17'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Miquillo to Punta La Bandera","COASTAL","8.41","MILES","COASTAL","Punta Miquillo to Punta La Bandera","-","-","-","Y","Y","Y","-"
"PR","2","PREC18","2016","<a href=""JavaScript: newWindow = report305b('PREC18'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC18'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta La Bandera to Cabezas de San Juan","COASTAL","10.46","MILES","COASTAL","Punta La Bandera to Cabezas de San Juan","-","-","-","Y","Y","Y","-"
"PR","2","PREN0013","2016","<a href=""JavaScript: newWindow = report305b('PREN0013'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","LAGUNA CEIBA","LAGOON",".1875","SQUARE MILES","BAY/ESTUARY","; HUC: ","-","-","-","Y","Y","Y","-"
"PR","2","PRER14L","2016","<a href=""JavaScript: newWindow = report305b('PRER14L'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14L'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO EMAJAGUA","RIVER","8.5","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PREC22","2016","<a href=""JavaScript: newWindow = report305b('PREC22'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC22'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Punta  Puerca to Isla Cabras","COASTAL","3.3","MILES","COASTAL","Punta  Puerca to Isla Cabras","-","-","-","Y","Y","N","-"
"PR","2","PREC23","2016","<a href=""JavaScript: newWindow = report305b('PREC23'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC23'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Isla Cabras to Punta Cascajo","COASTAL","8.83","MILES","COASTAL","Isla Cabras to Punta Cascajo","-","-","-","Y","Y","Y","-"
"PR","2","PREC27","2016","<a href=""JavaScript: newWindow = report305b('PREC27'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC27'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Candelero to Punta Guayanés","COASTAL","3.74","MILES","COASTAL","Punta Candelero to Punta Guayanés","-","-","-","Y","Y","Y","-"
"PR","2","PRER10A3","2016","<a href=""JavaScript: newWindow = report305b('PRER10A3'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10A3'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO LA PLATA","RIVER","55.7","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER29A","2016","<a href=""JavaScript: newWindow = report305b('PRER29A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER29A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO SANTIAGO","RIVER","12.7","MILES","STREAM/CREEK/RIVER","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRER30A","2016","<a href=""JavaScript: newWindow = report305b('PRER30A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER30A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO BLANCO","RIVER","45","MILES","STREAM/CREEK/RIVER","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRER10E","2016","<a href=""JavaScript: newWindow = report305b('PRER10E'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10E'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUADIANA","RIVER","21.8","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER33A","2016","<a href=""JavaScript: newWindow = report305b('PRER33A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER33A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO HUMACAO","RIVER","55.8","MILES","STREAM/CREEK/RIVER","HUMACAO; HUC: 2101000501","-","-","-","Y","Y","Y","-"
"PR","2","PRER10H","2016","<a href=""JavaScript: newWindow = report305b('PRER10H'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10H'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO HONDO","RIVER","25.6","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRWR83A","2016","<a href=""JavaScript: newWindow = report305b('PRWR83A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR83A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GRANDE DE AÑASCO","RIVER","126","MILES","STREAM/CREEK/RIVER","AÑASCO; HUC: 2101000302","-","-","-","Y","Y","Y","-"
"PR","2","PRSR65A","2016","<a href=""JavaScript: newWindow = report305b('PRSR65A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR65A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO TALLABOA","RIVER","59.6","MILES","STREAM/CREEK/RIVER","PEÑUELAS; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRWR83I","2016","<a href=""JavaScript: newWindow = report305b('PRWR83I'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR83I'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO PRIETO","RIVER","59.8","MILES","STREAM/CREEK/RIVER","AÑASCO; HUC: 2101000302","-","-","-","Y","Y","Y","-"
"PR","2","PRSR66A","2016","<a href=""JavaScript: newWindow = report305b('PRSR66A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR66A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO MACANA","RIVER","21.7","MILES","STREAM/CREEK/RIVER","PEÑUELAS - GUAYANILLA; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSR69A1","2016","<a href=""JavaScript: newWindow = report305b('PRSR69A1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR69A1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO LOCO","RIVER","92.4","MILES","STREAM/CREEK/RIVER","GUAYANILLA; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSE48A","2016","<a href=""JavaScript: newWindow = report305b('PRSE48A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSE48A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA BRANDERI ESTUARY","ESTUARY",".012","SQUARE MILES","BAY/ESTUARY","GUAYAMA; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRWC51","2016","<a href=""JavaScript: newWindow = report305b('PRWC51'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWC51'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Higuero to Punta del Boquerón","COASTAL","6.14","MILES","COASTAL","Punta Higuero to Punta del Boquerón","-","-","-","Y","Y","Y","-"
"PR","2","PRSE65A","2016","<a href=""JavaScript: newWindow = report305b('PRSE65A'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO TALLABOA ESTUARY","ESTUARY",".033593","SQUARE MILES","BAY/ESTUARY","PEÑUELAS; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSE66A","2016","<a href=""JavaScript: newWindow = report305b('PRSE66A'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO MACANA ESTUARY","ESTUARY",".003593","SQUARE MILES","BAY/ESTUARY","PEÑUELAS - GUAYANILLA; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSL260A1","2016","<a href=""JavaScript: newWindow = report305b('PRSL260A1'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","LAKE TOA VACA","LAKE","836","ACRES","LAKE/RESERVOIR/POND","PONCE - JUANA DIAZ; HUC: 2101000403","-","-","-","Y","Y","Y","-"
"PR","2","PRSL260A1","2016","<a href=""JavaScript: newWindow = report305b('PRSL260A1'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","LAKE TOA VACA","RIVER","31.5","MILES","STREAM/CREEK/RIVER","PONCE - JUANA DIAZ; HUC: 2101000403","-","-","-","Y","Y","Y","-"
"PR","2","PRSL43A1","2016","<a href=""JavaScript: newWindow = report305b('PRSL43A1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSL43A1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE PATILLAS","LAKE","312","ACRES","LAKE/RESERVOIR/POND","PATILLAS; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRSN0014","2016","<a href=""JavaScript: newWindow = report305b('PRSN0014'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","LAGUNA POZUELO","LAGOON",".054688","SQUARE MILES","BAY/ESTUARY","; HUC: ","-","-","-","Y","Y","Y","-"
