"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"CA","9","CAR6033015020070824171418","2016","<a href=""JavaScript: newWindow = report305b('CAR6033015020070824171418'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cottonwood Creek (above LADWP diversion, Inyo County)","RIVER","16.09","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR6282000020070828155012","2016","<a href=""JavaScript: newWindow = report305b('CAR6282000020070828155012'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR6282000020070828155012'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Crab Creek","RIVER","5.54","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR6031008020070824170247","2016","<a href=""JavaScript: newWindow = report305b('CAR6031008020070824170247'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR6031008020070824170247'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Hilton Creek","RIVER","9.37","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAW6091100020080825153033","2016","<a href=""JavaScript: newWindow = report305b('CAW6091100020080825153033'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAW6091100020080825153033'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Mesquite Springs (Inyo County)","WETLANDS, FRESHWATER",".17","ACRES","WETLAND","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR6032014020070824170608","2016","<a href=""JavaScript: newWindow = report305b('CAR6032014020070824170608'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR6032014020070824170608'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Rock Creek (above diversion)","RIVER","25.79","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR6282000020070828155444","2016","<a href=""JavaScript: newWindow = report305b('CAR6282000020070828155444'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR6282000020070828155444'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Sheep Creek","RIVER","2.12","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR2013001220080626101412","2016","<a href=""JavaScript: newWindow = report305b('CAR2013001220080626101412'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Audubon Canyon","RIVER","1.35","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR2066001320080626144111","2016","<a href=""JavaScript: newWindow = report305b('CAR2066001320080626144111'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR2066001320080626144111'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Baxter Creek (Contra Costa County)","RIVER","1.65","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5175304420110209101342","2016","<a href=""JavaScript: newWindow = report305b('CAR5175304420110209101342'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cherokee Creek (Sierra County)","RIVER","5.8","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5175401020110820072319","2016","<a href=""JavaScript: newWindow = report305b('CAR5175401020110820072319'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Lincoln Creek (Sierra County)","RIVER","4.2","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5181101320110814224236","2016","<a href=""JavaScript: newWindow = report305b('CAR5181101320110814224236'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","French Creek","RIVER","4.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5183207020110814225159","2016","<a href=""JavaScript: newWindow = report305b('CAR5183207020110814225159'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Feather River, South Branch Middle Fork","RIVER","17","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5184204020110815230307","2016","<a href=""JavaScript: newWindow = report305b('CAR5184204020110815230307'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Grizzly Creek (Plumas County)","RIVER","3.9","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5184301120110814235245","2016","<a href=""JavaScript: newWindow = report305b('CAR5184301120110814235245'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Chips Creek","RIVER","9.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5184401020110814223846","2016","<a href=""JavaScript: newWindow = report305b('CAR5184401020110814223846'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Rice Creek, North Arm","RIVER","11","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5192100020110814234946","2016","<a href=""JavaScript: newWindow = report305b('CAR5192100020110814234946'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cirby Creek","RIVER","1.1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5192100020110819170251","2016","<a href=""JavaScript: newWindow = report305b('CAR5192100020110819170251'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Magpie Creek","RIVER","8.5","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5201000020101024221910","2016","<a href=""JavaScript: newWindow = report305b('CAR5201000020101024221910'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lateral Drain (from Rough and Ready Pump to Sycamore Slough)","RIVER",".66","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR5202100020101024220320","2016","<a href=""JavaScript: newWindow = report305b('CAR5202100020101024220320'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Walker Creek (Glenn County)","RIVER","18","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2012101420110712203826","2016","<a href=""JavaScript: newWindow = report305b('CAC2012101420110712203826'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Limantour Beach","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2013001120110712234110","2016","<a href=""JavaScript: newWindow = report305b('CAC2013001120110712234110'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Duxbury Reef, Duxbury Point","COASTAL WATERS",".25","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2013001220110712220836","2016","<a href=""JavaScript: newWindow = report305b('CAC2013001220110712220836'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Stinson Beach","COASTAL WATERS",".88","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2013001420110712221914","2016","<a href=""JavaScript: newWindow = report305b('CAC2013001420110712221914'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Rodeo Beach","COASTAL WATERS",".36","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2021001020110713001240","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713001240'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Fort Funston","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2021001020110713002858","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713002858'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Sharp Beach","COASTAL WATERS",".24","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2021001020110713095205","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713095205'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Ocean Beach (at Balboa St)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2021001020110713095821","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713095821'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Ocean Beach (at Lincoln Way)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2021001020110713100312","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713100312'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Ocean Beach (at Pacheco St)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2021001020110713100738","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713100738'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Ocean Beach (at Vicente St)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2021001020110713101353","2016","<a href=""JavaScript: newWindow = report305b('CAC2021001020110713101353'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Ocean Beach (at Sloat Blvd)","COASTAL WATERS",".04","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2022101120110713140434","2016","<a href=""JavaScript: newWindow = report305b('CAC2022101120110713140434'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pacific Ocean at Gray Whale State Beach","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAC2022101120110713144030","2016","<a href=""JavaScript: newWindow = report305b('CAC2022101120110713144030'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean Montara State Beach","COASTAL WATERS",".24","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2022101220110713144918","2016","<a href=""JavaScript: newWindow = report305b('CAC2022101220110713144918'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Roosevelt State Beach","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2022201120110713151658","2016","<a href=""JavaScript: newWindow = report305b('CAC2022201120110713151658'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Francis Beach","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2024002020110713135400","2016","<a href=""JavaScript: newWindow = report305b('CAC2024002020110713135400'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Pomponio State Beach","COASTAL WATERS",".18","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2024003120110713134628","2016","<a href=""JavaScript: newWindow = report305b('CAC2024003120110713134628'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at Pescadero State Beach","COASTAL WATERS",".13","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2031201020110712222417","2016","<a href=""JavaScript: newWindow = report305b('CAC2031201020110712222417'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Schoonmaker Beach (Richardson Bay)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2031201020110712223459","2016","<a href=""JavaScript: newWindow = report305b('CAC2031201020110712223459'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Paradise Cove Beach (San Francisco Bay, Central)","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2031201020110712224833","2016","<a href=""JavaScript: newWindow = report305b('CAC2031201020110712224833'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Keller Beach (San Francisco Bay, Central)","COASTAL WATERS",".06","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2031201020110712225614","2016","<a href=""JavaScript: newWindow = report305b('CAC2031201020110712225614'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Fort Baker, Horseshoe Cove (San Francisco Bay, Central)","COASTAL WATERS",".53","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAC2034001020110712235906","2016","<a href=""JavaScript: newWindow = report305b('CAC2034001020110712235906'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pacific Ocean at China Beach","COASTAL WATERS",".03","MILES","COASTAL","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR2013001420080714111405","2016","<a href=""JavaScript: newWindow = report305b('CAR2013001420080714111405'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Rodeo Creek (Marin County)","RIVER","2.33","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR8015200020080714143541","2016","<a href=""JavaScript: newWindow = report305b('CAR8015200020080714143541'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","City Creek","RIVER","14","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8012100020080715125447","2016","<a href=""JavaScript: newWindow = report305b('CAR8012100020080715125447'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR8012100020080715125447'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Chino Creek Reach 1A (Santa Ana River R3 confl to just downstream of confl with Mill Creek)","RIVER",".79","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR8012100020080715104015","2016","<a href=""JavaScript: newWindow = report305b('CAR8012100020080715104015'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR8012100020080715104015'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Chino Creek Reach 1B (Mill Creek confl to start of concrete lined channel)","RIVER","7","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3153101120080612165908","2016","<a href=""JavaScript: newWindow = report305b('CAR3153101120080612165908'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR3153101120080612165908'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Cieneguitas Creek","RIVER","3.21","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3123006020080611173645","2016","<a href=""JavaScript: newWindow = report305b('CAR3123006020080611173645'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR3123006020080611173645'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Cuyama River (above Twitchell Reservoir)","RIVER","80","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3123008520080611174339","2016","<a href=""JavaScript: newWindow = report305b('CAR3123008520080611174339'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Cuyama River (below Twitchell Reservoir)","RIVER","7.88","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3080005220080605165141","2016","<a href=""JavaScript: newWindow = report305b('CAR3080005220080605165141'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Dani Creek","RIVER","1.5","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR3153102020080612164650","2016","<a href=""JavaScript: newWindow = report305b('CAR3153102020080612164650'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR3153102020080612164650'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Devereux Creek","RIVER","1.12","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3095004220080605155755","2016","<a href=""JavaScript: newWindow = report305b('CAR3095004220080605155755'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Dolphin Brook","RIVER","1","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR3080001220080605155254","2016","<a href=""JavaScript: newWindow = report305b('CAR3080001220080605155254'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Doud Creek","RIVER","4.15","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR3041204120080602120055","2016","<a href=""JavaScript: newWindow = report305b('CAR3041204120080602120055'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Dufour Creek","RIVER",".51","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3091101020080604161515","2016","<a href=""JavaScript: newWindow = report305b('CAR3091101020080604161515'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR3091101020080604161515'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Chualar Creek, South Branch","RIVER","3.7","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR3041102320080602114306","2016","<a href=""JavaScript: newWindow = report305b('CAR3041102320080602114306'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Ferrari Creek","RIVER","2.51","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","N","-"
"CA","9","CAR3051003020080616145053","2016","<a href=""JavaScript: newWindow = report305b('CAR3051003020080616145053'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('CAR3051003020080616145053'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Gallighan Slough","RIVER","3.01","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
"CA","9","CAR5202100020101024224548","2016","<a href=""JavaScript: newWindow = report305b('CAR5202100020101024224548'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Logan Creek (Glenn and Colusa Counties)","RIVER","17","MILES","STREAM/CREEK/RIVER","NULL","-","-","-","Y","Y","Y","-"
